user_id,target_item_id,query_item,similarity_to_target,rank,history_length,most_similar_history_item
21121,1584,169,0.7323982119560242,1822,5,169
21122,2077,7096,0.756191611289978,258,4,7096
21123,7096,1444,0.7454977631568909,1036,7,1444
21124,185,7883,0.717657208442688,1419,3,7883
21125,3391,17014,0.6786651611328125,4375,5,17014
21126,17807,6580,0.6452339887619019,6506,8,6580
21127,11895,428,0.8530862331390381,20,3,428
21128,17053,428,0.6774749159812927,3835,3,428
21129,1539,2497,0.7449921369552612,1272,2,2497
21130,23,90,0.7508925795555115,1227,2,90
21131,4099,413,0.7088220119476318,731,5,413
21132,726,7275,0.881401002407074,49,5,7275
21133,2956,7539,0.782939612865448,323,8,7539
21134,886,11985,0.7495667934417725,801,3,11985
21135,17155,4268,0.6451270580291748,12592,2,4268
21136,428,3767,0.702038586139679,784,2,3767
21137,10122,10121,0.9226887822151184,3,3,10121
21138,14743,93,0.6641286015510559,3477,2,93
21139,3177,8756,0.8028637170791626,161,3,8756
21140,175,2383,0.5730661749839783,17489,8,2383
21141,219,18266,0.6527748107910156,3861,3,18266
21142,14324,3704,0.7303510904312134,1361,2,3704
21143,2397,11221,0.6622464656829834,3365,8,11221
21144,1067,173,0.6917076110839844,2210,3,173
21145,2148,7236,0.7719969749450684,548,2,7236
21146,1167,127,0.7816745042800903,655,8,127
21147,14348,9097,0.8325579166412354,93,3,9097
21148,7236,12473,0.743916392326355,1216,2,12473
21149,634,1685,0.8281093835830688,226,4,1685
21150,1318,2379,0.7122512459754944,1142,3,2379
21151,300,4479,0.629296064376831,8955,2,4479
21152,4479,5620,0.616194486618042,13271,8,5620
21153,1484,14638,0.7149845361709595,1216,7,14638
21154,514,15382,0.5291810035705566,18084,2,15382
21155,6978,565,0.7637293934822083,539,3,565
21156,1454,17630,0.6501076221466064,6438,2,17630
21157,4348,418,0.7382543087005615,477,7,418
21158,9764,49,0.775454044342041,1405,3,49
21159,14389,2269,0.7007088661193848,1818,4,2269
21160,15295,3964,0.6862177848815918,2519,8,3964
21161,12373,1125,0.7730896472930908,866,4,1125
21162,17795,10136,0.67115318775177,3290,6,10136
21163,13944,9282,0.7883299589157104,146,3,9282
21164,5046,9651,0.7553380131721497,766,3,9651
21165,7848,1692,0.786733090877533,982,4,1692
21166,12906,12795,0.7082749605178833,4277,8,12795
21167,1077,6633,0.6012322902679443,12560,4,6633
21168,11238,12666,0.61485755443573,12308,2,12666
21169,8440,4245,0.7472659349441528,3746,2,4245
21170,13971,3313,0.8962095975875854,16,5,3313
21171,1077,9619,0.6898455619812012,3766,3,9619
21172,9717,2550,0.7657504677772522,1499,3,2550
21173,17241,5,0.7005565166473389,5578,8,5
21174,9717,8675,0.7662872076034546,129,8,8675
21175,15753,2757,0.6260511875152588,9523,2,2757
21176,12672,40,0.7222288846969604,2931,8,40
21177,5516,2445,0.7943444848060608,1038,4,2445
21178,9541,13600,0.5656307935714722,17798,2,13600
21179,2293,10619,0.7517451047897339,2069,3,10619
21180,1201,1077,0.5162428021430969,16350,2,1077
21181,8928,8623,0.8152137994766235,41,2,8623
21182,6912,1897,0.7399535179138184,3008,6,1897
21183,9479,1077,0.7738133668899536,410,8,1077
21184,1698,10704,0.6981033086776733,4268,5,10704
21185,13369,8674,0.7357590794563293,2367,8,8674
21186,5969,9647,0.8349967002868652,68,8,9647
21187,13818,17760,0.6821249723434448,5462,4,17760
21188,13818,8623,0.8081670999526978,51,3,8623
21189,2278,16743,0.9242277145385742,1,2,16743
21190,9389,1969,0.7296269536018372,2485,4,1969
21191,13737,2635,0.8316353559494019,38,2,2635
21192,1077,10278,0.6876974701881409,6672,3,10278
21193,9434,1143,0.7329771518707275,2056,4,1143
21194,29,4245,0.6393348574638367,11357,6,4245
21195,17826,1776,0.7902584075927734,712,4,1776
21196,9603,10958,0.7376402616500854,1459,5,10958
21197,10958,15968,0.7736271619796753,1010,6,15968
21198,4515,4502,0.7758321762084961,548,8,4502
21199,1694,3545,0.8367620706558228,161,2,3545
21200,9604,321,0.7573411464691162,866,8,321
21201,17688,13326,0.6795414686203003,7414,7,13326
21202,10250,15922,0.6942496299743652,5578,4,15922
21203,17688,9657,0.8466331362724304,55,6,9657
21204,2761,12740,0.8116071224212646,254,8,12740
21205,2159,3707,0.6374894976615906,12350,8,3707
21206,11695,4679,0.7986215353012085,167,5,4679
21207,1143,8,0.7034327387809753,2621,3,8
21208,8990,3204,0.7125588655471802,5047,2,3204
21209,12345,2274,0.6618448495864868,6891,2,2274
21210,318,1692,0.69038987159729,8206,2,1692
21211,2138,2274,0.6828408241271973,5088,4,2274
21212,10848,1055,0.7146744728088379,5275,3,1055
21213,820,321,0.7497352361679077,1157,8,321
21214,12844,1131,0.7284723520278931,5112,2,1131
21215,820,11836,0.6855660676956177,8022,5,11836
21216,8746,9617,0.7943928241729736,433,2,9617
21217,2236,2274,0.7915472388267517,618,3,2274
21218,15452,16277,0.6934773921966553,7623,8,16277
21219,7849,14895,0.7159292697906494,2935,7,14895
21220,2274,14203,0.7773417830467224,449,3,14203
21221,49,15551,0.7730979919433594,942,2,15551
21222,8674,634,0.7915886044502258,771,2,634
21223,752,1969,0.5851207375526428,13284,3,1969
21224,14594,2535,0.6844925880432129,4900,4,2535
21225,4166,12596,0.7518682479858398,1574,5,12596
21226,839,2139,0.698256254196167,7384,2,2139
21227,2287,2274,0.7119844555854797,2896,4,2274
21228,2274,608,0.6826092004776001,5664,7,608
21229,3090,13795,0.9453845024108887,6,2,13795
21230,2274,8273,0.7365548610687256,6591,4,8273
21231,16314,10039,0.7313916683197021,1315,4,10039
21232,733,234,0.7489529848098755,1610,3,234
21233,2274,12157,0.8327816128730774,92,5,12157
21234,3718,2311,0.8290623426437378,97,6,2311
21235,676,10896,0.7658576965332031,1622,3,10896
21236,9588,2312,0.6944550275802612,6871,8,2312
21237,45,1969,0.7370849847793579,2036,3,1969
21238,5200,2371,0.5231748819351196,18294,4,2371
21239,1686,2274,0.7282414436340332,2079,4,2274
21240,2726,2274,0.7747331857681274,895,2,2274
21241,3464,8428,0.6664421558380127,8186,6,8428
21242,2340,634,0.7618013024330139,2215,2,634
21243,13818,9391,0.6574937105178833,7838,2,9391
21244,2716,12770,0.6983060240745544,4899,2,12770
21245,17346,3395,0.690864086151123,2502,2,3395
21246,1116,3465,0.5469105243682861,16976,8,3465
21247,14878,8623,0.8711099624633789,4,2,8623
21248,8273,47,0.7983691096305847,472,3,47
21249,13533,86,0.6156598329544067,12784,2,86
21250,9480,5865,0.8279961347579956,660,8,5865
21251,7006,2274,0.6549279689788818,7395,4,2274
21252,5721,2716,0.8286994695663452,111,2,2716
21253,2914,13128,0.7219550013542175,2813,4,13128
21254,10923,2430,0.8124483227729797,225,2,2430
21255,4523,8034,0.8261373043060303,85,8,8034
21256,5795,14575,0.6258300542831421,14639,3,14575
21257,13489,14753,0.6570401191711426,2814,3,14753
21258,18034,184,0.7508615255355835,918,2,184
21259,7275,10175,0.7187435626983643,2087,4,10175
21260,14872,10175,0.8844309449195862,14,3,10175
21261,1172,10175,0.8282724618911743,103,2,10175
21262,7959,10175,0.9010303020477295,5,4,10175
21263,7854,10175,0.7288267612457275,1778,2,10175
21264,7413,17086,0.7386597990989685,732,3,17086
21265,1525,4273,0.5555000305175781,17114,2,4273
21266,2009,14724,0.6571078896522522,5009,8,14724
21267,1576,1020,0.638744592666626,7707,2,1020
21268,10780,4791,0.7738732099533081,375,2,4791
21269,17291,6099,0.7453378438949585,704,5,6099
21270,15740,9030,0.7204868197441101,796,4,9030
21271,7422,1632,0.8836489319801331,41,3,1632
21272,6902,6099,0.6495639085769653,4418,3,6099
21273,16083,11427,0.6524019241333008,5389,4,11427
21274,751,12042,0.628145694732666,8864,2,12042
21275,726,1039,0.672529935836792,3336,2,1039
21276,7890,5597,0.684972882270813,3563,5,5597
21277,7124,4284,0.7584670186042786,620,5,4284
21278,910,629,0.6437040567398071,10084,5,629
21279,723,1216,0.7899066805839539,163,3,1216
21280,198,7275,0.7353902459144592,1177,3,7275
21281,4216,17514,0.7763662338256836,406,2,17514
21282,4082,5351,0.7917178869247437,133,4,5351
21283,538,7687,0.7515373229980469,593,8,7687
21284,198,7880,0.8196344971656799,31,3,7880
21285,1444,540,0.6879187822341919,2104,2,540
21286,8011,786,0.7670022249221802,351,2,786
21287,911,751,0.7076630592346191,1687,2,751
21288,749,934,0.6934425234794617,1798,5,934
21289,16424,751,0.6957765817642212,2375,2,751
21290,5568,6695,0.6790218353271484,2005,4,6695
21291,201,2615,0.7103615999221802,1485,4,2615
21292,8360,751,0.7175871133804321,1223,3,751
21293,14189,5351,0.7562229633331299,572,3,5351
21294,751,11576,0.7501978874206543,813,4,11576
21295,1562,12550,0.7360410094261169,2485,2,12550
21296,5927,540,0.5993757247924805,11515,2,540
21297,751,1591,0.854513943195343,52,5,1591
21298,1067,11939,0.6713216304779053,3609,2,11939
21299,3964,4083,0.7336328029632568,1792,8,4083
21300,751,1880,0.6277441382408142,9046,4,1880
21301,4453,5154,0.5748928785324097,14613,5,5154
21302,1216,282,0.641364574432373,4000,8,282
21303,2578,751,0.6928219199180603,2549,2,751
21304,4653,16353,0.5892986059188843,15479,2,16353
21305,751,1598,0.7134544849395752,2254,2,1598
21306,11649,7880,0.7116866111755371,1477,8,7880
21307,7528,14525,0.7282698154449463,644,8,14525
21308,17510,649,0.6370442509651184,10212,3,649
21309,751,2560,0.7271133661270142,1481,2,2560
21310,202,3153,0.664707601070404,3447,6,3153
21311,726,173,0.6886045932769775,2320,5,173
21312,273,16011,0.6342837810516357,5170,7,16011
21313,10204,7842,0.7969298362731934,216,6,7842
21314,751,863,0.5613123774528503,16293,2,863
21315,5553,4963,0.6391255855560303,11547,2,4963
21316,9368,751,0.593874454498291,15723,2,751
21317,8109,7912,0.7010051608085632,1954,3,7912
21318,7649,13156,0.7089216113090515,2201,7,13156
21319,540,4083,0.802389919757843,216,2,4083
21320,8063,1022,0.6026761531829834,9584,2,1022
21321,598,184,0.6974095106124878,3381,2,184
21322,681,9574,0.8215627670288086,57,2,9574
21323,13892,5379,0.6741267442703247,6514,4,5379
21324,4026,1179,0.6019139289855957,10620,2,1179
21325,15528,1071,0.733616054058075,1541,8,1071
21326,787,681,0.7451131343841553,1081,2,681
21327,9576,681,0.7916027903556824,299,2,681
21328,170,751,0.728248119354248,818,2,751
21329,14375,7762,0.7781358957290649,477,3,7762
21330,11370,10269,0.869468092918396,4,2,10269
21331,4639,4532,0.5198208689689636,18188,8,4532
21332,752,16830,0.6007323861122131,6641,2,16830
21333,10323,14727,0.7955342531204224,102,2,14727
21334,14724,2269,0.7065032720565796,1535,7,2269
21335,751,15061,0.6951727867126465,1740,2,15061
21336,18237,1604,0.9887809753417969,1,8,1604
21337,10385,17046,0.7508378028869629,499,2,17046
21338,6964,15878,0.9307830929756165,15,4,15878
21339,751,7813,0.7347854375839233,1419,3,7813
21340,1629,1217,0.6675781607627869,4567,6,1217
21341,4081,9576,0.7227490544319153,1888,2,9576
21342,1562,15886,0.6857547163963318,2118,4,15886
21343,1591,14310,0.7510265707969666,780,4,14310
21344,13194,751,0.7057654857635498,1787,5,751
21345,4653,7925,0.718887209892273,1102,6,7925
21346,202,7124,0.6991864442825317,3486,3,7124
21347,1541,16171,0.9535914659500122,2,2,16171
21348,3932,1590,0.5557570457458496,16185,3,1590
21349,910,859,0.8509466648101807,30,2,859
21350,253,1798,0.7144240140914917,2042,8,1798
21351,8816,6364,0.8323625922203064,25,4,6364
21352,185,18008,0.7358685731887817,397,2,18008
21353,7814,8227,0.7995885014533997,78,5,8227
21354,4081,253,0.709243893623352,2198,2,253
21355,6591,790,0.7118738889694214,1872,2,790
21356,16615,4352,0.6168570518493652,8002,2,4352
21357,910,1024,0.7477278113365173,293,7,1024
21358,7413,1541,0.8082695007324219,182,2,1541
21359,8273,1541,0.6638010740280151,5428,4,1541
21360,1591,1541,0.8738194704055786,26,5,1541
21361,7931,3536,0.5809530019760132,15104,4,3536
21362,5748,9569,0.5834905505180359,13285,2,9569
21363,787,1039,0.7284823656082153,1246,2,1039
21364,1541,1182,0.6481234431266785,6295,7,1182
21365,14055,11947,0.7087834477424622,961,3,11947
21366,13774,1541,0.7341139316558838,1588,2,1541
21367,17578,9566,0.9219562411308289,14,3,9566
21368,9993,15739,0.7013894319534302,2135,2,15739
21369,686,185,0.7124834060668945,3254,4,185
21370,170,17865,0.7129960656166077,1547,2,17865
21371,6284,718,0.6980922222137451,2377,4,718
21372,224,726,0.679070234298706,3201,5,726
21373,2999,3958,0.6295968890190125,6716,4,3958
21374,7275,7125,0.8463858366012573,19,6,7125
21375,4303,439,0.5991430878639221,13639,2,439
21376,1541,2940,0.7401488423347473,323,2,2940
21377,7709,1541,0.7344062328338623,1570,3,1541
21378,7652,16121,0.7806758880615234,156,2,16121
21379,14330,14447,0.6325390338897705,4636,8,14447
21380,15300,17880,0.7376850247383118,991,5,17880
21381,14383,7876,0.6243190765380859,9872,2,7876
21382,1541,3730,0.6964236497879028,342,3,3730
21383,17982,996,0.584892213344574,16740,2,996
21384,15299,13895,0.7834752202033997,279,8,13895
21385,15444,681,0.8260986804962158,125,2,681
21386,169,14315,0.7805710434913635,277,3,14315
21387,3754,1254,0.583142876625061,15249,4,1254
21388,7349,5164,0.5492375493049622,15725,3,5164
21389,9574,1541,0.8216310739517212,136,2,1541
21390,18130,17965,0.9415164589881897,1,6,17965
21391,253,18130,0.7236864566802979,803,4,18130
21392,1763,18282,0.8744357824325562,20,6,18282
21393,649,924,0.6984564065933228,5167,3,924
21394,2263,6834,0.7155861258506775,4327,8,6834
21395,14864,7151,0.7491116523742676,576,4,7151
21396,4678,17844,0.7827085256576538,788,7,17844
21397,14709,6136,0.6403111815452576,7563,3,6136
21398,12160,5717,0.6390126347541809,8734,2,5717
21399,7817,2356,0.5966435670852661,15676,4,2356
21400,2767,2098,0.6383600234985352,8835,2,2098
21401,2353,3752,0.5729359984397888,17956,2,3752
21402,10705,7514,0.8082981109619141,90,8,7514
21403,15073,529,0.7252494096755981,1510,5,529
21404,495,6413,0.8410813808441162,136,4,6413
21405,11818,17940,0.6400163173675537,6067,8,17940
21406,7084,10385,0.902465283870697,6,2,10385
21407,874,184,0.6688457131385803,5561,3,184
21408,4187,17512,0.6102237701416016,11674,2,17512
21409,11259,6578,0.6021995544433594,13299,3,6578
21410,15197,7090,0.6844981908798218,2399,3,7090
21411,1020,780,0.7125569581985474,2589,2,780
21412,15119,1216,0.731320858001709,1819,6,1216
21413,1020,10357,0.7609212398529053,512,2,10357
21414,1257,8038,0.6419532299041748,5517,3,8038
21415,14810,1020,0.7043639421463013,2272,2,1020
21416,6082,7762,0.7683653831481934,674,8,7762
21417,5019,6548,0.6217292547225952,11996,4,6548
21418,495,5513,0.729118287563324,1866,2,5513
21419,10434,1440,0.7443740367889404,1081,2,1440
21420,4979,681,0.6288610696792603,9455,2,681
21421,1020,8109,0.686026394367218,2944,3,8109
21422,7275,17259,0.6635919809341431,2944,5,17259
21423,10245,18008,0.7043556571006775,1156,2,18008
21424,10519,15205,0.8234800100326538,74,2,15205
21425,15722,6757,0.8333069086074829,11,4,6757
21426,14481,1020,0.8276463150978088,48,2,1020
21427,16661,15667,0.732367753982544,1466,2,15667
21428,1020,165,0.6895396709442139,8168,4,165
21429,605,892,0.7724684476852417,251,2,892
21430,17597,681,0.7490360140800476,968,2,681
21431,1020,17593,0.6105682849884033,10463,3,17593
21432,14311,800,0.600622296333313,12739,7,800
21433,16060,9577,0.7031266689300537,2418,8,9577
21434,15159,9262,0.6479162573814392,2926,4,9262
21435,5950,4083,0.7371053099632263,1685,2,4083
21436,5154,219,0.6990752220153809,2740,5,219
21437,1020,8822,0.6722451448440552,1642,2,8822
21438,7650,681,0.8190716505050659,157,2,681
21439,2805,7275,0.7089846134185791,2591,2,7275
21440,1020,7422,0.7172271013259888,1809,5,7422
21441,541,251,0.6870481967926025,3555,2,251
21442,180,1020,0.6945012807846069,2850,2,1020
21443,4082,8313,0.6996068954467773,1477,4,8313
21444,10113,5744,0.7445368766784668,884,4,5744
21445,726,1591,0.7024381160736084,2405,2,1591
21446,3171,3276,0.6253069639205933,13945,2,3276
21447,10498,15458,0.6715649962425232,3337,6,15458
21448,5164,3754,0.779124915599823,522,8,3754
21449,16090,3239,0.6354067325592041,3225,8,3239
21450,15269,12218,0.5989508628845215,10786,3,12218
21451,12984,723,0.683880090713501,3343,3,723
21452,6383,4812,0.6151729822158813,15093,2,4812
21453,4812,15271,0.7449349164962769,647,2,15271
21454,17003,17803,0.7609975337982178,618,2,17803
21455,748,4812,0.7766784429550171,539,2,4812
21456,16865,18062,0.8258262872695923,127,3,18062
21457,5984,15074,0.6438505053520203,4871,2,15074
21458,14680,184,0.8106479644775391,263,5,184
21459,8809,9088,0.7782856822013855,493,2,9088
21460,16710,15074,0.6790667772293091,2927,2,15074
21461,15074,1539,0.7813429236412048,263,2,1539
21462,413,6225,0.6083186864852905,13835,2,6225
21463,13773,12592,0.6198287010192871,8725,3,12592
21464,17529,605,0.7126337289810181,1230,3,605
21465,4652,844,0.6252102851867676,8460,2,844
21466,10382,11943,0.9197134971618652,1,6,11943
21467,1539,3405,0.7521080374717712,835,3,3405
21468,10380,541,0.7637219429016113,76,4,541
21469,2221,198,0.5492070317268372,18063,3,198
21470,17641,11767,0.6768275499343872,4432,2,11767
21471,1598,1590,0.7277644872665405,1341,3,1590
21472,17843,4813,0.891944408416748,16,2,4813
21473,932,7823,0.8279629349708557,63,5,7823
21474,14857,1443,0.7762798070907593,270,7,1443
21475,10780,4083,0.8800868988037109,9,8,4083
21476,9905,185,0.9423283338546753,7,4,185
21477,15137,4532,0.8142077922821045,213,4,4532
21478,9150,4374,0.7030013203620911,3669,3,4374
21479,3404,8394,0.6871724128723145,2384,2,8394
21480,13489,6151,0.6801462173461914,2433,5,6151
21481,502,1431,0.8016189336776733,58,2,1431
21482,14055,1067,0.7508281469345093,443,2,1067
21483,16988,1574,0.7319868803024292,1696,4,1574
21484,2009,18048,0.6577128171920776,6191,2,18048
21485,3248,10024,0.7018798589706421,2743,6,10024
21486,1640,18307,0.5951484441757202,17135,2,18307
21487,1079,2198,0.7344776391983032,3496,4,2198
21488,8388,3657,0.6154731512069702,12639,8,3657
21489,15102,5039,0.7396724224090576,590,2,5039
21490,4153,2266,0.6221727132797241,10002,2,2266
21491,8388,16754,0.6247683763504028,9633,2,16754
21492,14599,7650,0.747879147529602,1006,3,7650
21493,260,1444,0.6940686702728271,2824,4,1444
21494,1794,5271,0.8152793049812317,155,3,5271
21495,3961,6100,0.7697200775146484,292,3,6100
21496,4284,551,0.6532294750213623,7696,8,551
21497,169,487,0.7737439274787903,151,6,487
21498,5271,5676,0.7638752460479736,415,5,5676
21499,15296,2011,0.7192457914352417,2581,6,2011
21500,934,15527,0.704907238483429,3384,4,15527
21501,4813,12984,0.6864199042320251,2842,2,12984
21502,7275,5317,0.714558482170105,1071,2,5317
21503,11416,17918,0.6854103803634644,2859,2,17918
21504,14526,15121,0.7477011680603027,252,3,15121
21505,6591,4084,0.7567557692527771,656,5,4084
21506,6586,17513,0.7025205492973328,2025,2,17513
21507,243,5513,0.7252854108810425,2049,2,5513
21508,8109,6413,0.8555636405944824,76,2,6413
21509,4958,16408,0.6511502265930176,6316,3,16408
21510,615,7687,0.8720800876617432,18,5,7687
21511,6342,9477,0.7021146416664124,2497,2,9477
21512,4306,7854,0.7339671850204468,684,2,7854
21513,14027,11797,0.6372345685958862,9930,2,11797
21514,158,9991,0.6938619017601013,2926,5,9991
21515,681,787,0.7451131343841553,876,8,787
21516,15482,740,0.7884196639060974,135,2,740
21517,557,910,0.8362430334091187,66,5,910
21518,1747,14525,0.7483603954315186,380,8,14525
21519,557,1996,0.6928311586380005,2123,2,1996
21520,7123,2382,0.6230251789093018,12075,3,2382
21521,15823,441,0.6962025165557861,1322,2,441
21522,738,381,0.7598124742507935,482,8,381
21523,14830,3349,0.7329117655754089,1479,3,3349
21524,10245,3396,0.8949229717254639,12,2,3396
21525,16120,14481,0.7197632789611816,1534,2,14481
21526,7831,16662,0.8353822231292725,54,3,16662
21527,17970,6560,0.7466731667518616,1574,2,6560
21528,247,17917,0.6644349694252014,3940,2,17917
21529,2344,11280,0.8288631439208984,9,2,11280
21530,12688,15165,0.65535569190979,10274,2,15165
21531,17595,1491,0.5300487279891968,17075,4,1491
21532,18214,14472,0.6568343043327332,6350,3,14472
21533,6357,5747,0.70166015625,804,4,5747
21534,1132,15379,0.7603046894073486,174,8,15379
21535,5628,4077,0.7010550498962402,5291,8,4077
21536,11424,2268,0.6419343948364258,5136,5,2268
21537,3245,15165,0.6483104825019836,11581,2,15165
21538,7607,17432,0.6809327006340027,2317,2,17432
21539,13779,1590,0.7340189218521118,1140,4,1590
21540,8313,9137,0.6325950622558594,5699,2,9137
21541,6307,184,0.7389187812805176,1267,2,184
21542,180,7413,0.6800370216369629,4698,2,7413
21543,185,6657,0.7496784925460815,1245,3,6657
21544,574,726,0.6967350244522095,2140,2,726
21545,10115,6661,0.7378230094909668,1019,3,6661
21546,461,8839,0.592242956161499,12326,4,8839
21547,1149,184,0.731939435005188,1527,2,184
21548,4374,184,0.8965718150138855,12,2,184
21549,226,11378,0.8601422905921936,17,8,11378
21550,15266,184,0.7698179483413696,567,2,184
21551,184,657,0.6116727590560913,15029,2,657
21552,14618,184,0.8091937303543091,271,7,184
21553,18294,17910,0.7144948840141296,2364,8,17910
21554,1946,1273,0.5806682109832764,14575,5,1273
21555,16848,15075,0.6047919988632202,7249,5,15075
21556,5683,185,0.6411128044128418,10775,2,185
21557,10303,9363,0.7590271234512329,164,8,9363
21558,18069,184,0.7336448431015015,1472,2,184
21559,16919,1807,0.6669372320175171,5741,4,1807
21560,2268,6884,0.6598551273345947,3699,6,6884
21561,185,1172,0.8157490491867065,124,2,1172
21562,184,681,0.8300292491912842,100,2,681
21563,15199,4890,0.8786356449127197,4,3,4890
21564,11445,8307,0.8025026321411133,38,4,8307
21565,185,184,0.883777379989624,20,3,184
21566,1483,7677,0.567095935344696,16336,6,7677
21567,7367,1325,0.5896683931350708,15286,4,1325
21568,13159,2923,0.7993181347846985,308,2,2923
21569,17900,14452,0.862834095954895,86,4,14452
21570,6228,7413,0.6521435379981995,7285,4,7413
21571,17358,10348,0.673032283782959,6610,2,10348
21572,4374,540,0.7017670273780823,1635,2,540
21573,10006,184,0.714569091796875,2383,2,184
21574,10385,184,0.7930862307548523,362,3,184
21575,4792,6413,0.8287637233734131,179,4,6413
21576,17740,4374,0.7623658776283264,639,8,4374
21577,11316,6604,0.7020118832588196,2370,8,6604
21578,5642,180,0.6062387228012085,7528,4,180
21579,15181,934,0.7187380790710449,764,3,934
21580,14948,9574,0.6925562024116516,3259,3,9574
21581,17349,832,0.6384398937225342,5127,4,832
21582,16786,4303,0.7061725854873657,1847,4,4303
21583,2269,9574,0.6744602918624878,4690,2,9574
21584,18136,9574,0.6973509192466736,2923,2,9574
21585,10869,4793,0.7239965200424194,1644,4,4793
21586,17008,12010,0.6506211757659912,5941,3,12010
21587,288,3317,0.6517504453659058,4656,3,3317
21588,10826,170,0.7779273986816406,323,3,170
21589,1485,10780,0.6194471120834351,10066,4,10780
21590,14701,9574,0.7830871343612671,143,8,9574
21591,335,9970,0.6191462278366089,7367,2,9970
21592,4972,7869,0.9053353071212769,21,2,7869
21593,9574,7840,0.7337069511413574,1059,3,7840
21594,724,1259,0.7385265827178955,1093,3,1259
21595,11564,4112,0.6502466201782227,9860,2,4112
21596,7885,859,0.7143313884735107,3398,4,859
21597,18039,859,0.7701760530471802,623,2,859
21598,5223,7435,0.6321170926094055,9218,5,7435
21599,1067,12334,0.7106058597564697,1085,4,12334
21600,7928,6569,0.8917085528373718,57,8,6569
21601,6604,7414,0.7362149357795715,716,8,7414
21602,10240,878,0.7405464053153992,524,8,878
21603,14427,7650,0.7136006951332092,2091,8,7650
21604,685,17830,0.7314532995223999,1492,3,17830
21605,15763,1084,0.7307498455047607,1052,4,1084
21606,4813,3649,0.6889124512672424,2409,4,3649
21607,1867,10341,0.6391171813011169,10356,8,10341
21608,7499,4618,0.9360944032669067,7,2,4618
21609,4079,1989,0.7800870537757874,299,3,1989
21610,8690,1632,0.6825170516967773,3820,4,1632
21611,7818,7879,0.7341480255126953,1456,2,7879
21612,2612,4112,0.6619552373886108,7853,5,4112
21613,255,17105,0.7363890409469604,976,6,17105
21614,13243,1039,0.702710747718811,2205,4,1039
21615,7814,9785,0.7812900543212891,82,3,9785
21616,4805,1440,0.6918935775756836,3144,3,1440
21617,1591,429,0.6172604560852051,7486,2,429
21618,10385,1591,0.7321742177009583,1333,2,1591
21619,1591,4284,0.8120299577713013,108,3,4284
21620,8026,4403,0.719460666179657,1471,4,4403
21621,4813,17973,0.7239102125167847,2569,4,17973
21622,4590,1591,0.6187317371368408,10656,3,1591
21623,3590,1200,0.9361248016357422,2,3,1200
21624,1216,1946,0.6797685623168945,2563,6,1946
21625,5467,3411,0.7709649801254272,1282,3,3411
21626,2270,15529,0.701148271560669,2753,2,15529
21627,15266,6867,0.635521411895752,6330,4,6867
21628,5822,11148,0.681022047996521,2787,4,11148
21629,9868,1632,0.729223370552063,1025,4,1632
21630,1853,14189,0.8395122289657593,24,5,14189
21631,7744,253,0.683885395526886,3749,2,253
21632,95,7099,0.7386536002159119,144,5,7099
21633,2895,650,0.8028819561004639,519,7,650
21634,1069,1067,0.8024294972419739,109,4,1067
21635,17635,17487,0.7031360864639282,1201,2,17487
21636,2307,2419,0.6733272075653076,8257,4,2419
21637,8347,17461,0.8194161653518677,42,7,17461
21638,11366,681,0.7156758308410645,2131,4,681
21639,3709,15522,0.6400548219680786,7242,2,15522
21640,15026,7151,0.7930348515510559,226,6,7151
21641,1590,2560,0.7735323905944824,385,4,2560
21642,738,4856,0.6113767027854919,10984,3,4856
21643,18067,7317,0.6906707286834717,2061,3,7317
21644,11940,3962,0.7807595729827881,925,5,3962
21645,490,4918,0.6562871932983398,9514,8,4918
21646,2015,7827,0.760787844657898,432,5,7827
21647,1479,11148,0.5781596899032593,16231,2,11148
21648,5368,196,0.6891603469848633,4432,3,196
21649,681,14816,0.7059822082519531,3372,2,14816
21650,15273,3754,0.7450306415557861,1368,2,3754
21651,16882,540,0.7018040418624878,1633,2,540
21652,8313,253,0.650126576423645,6633,2,253
21653,6325,3741,0.6624610424041748,4674,3,3741
21654,1174,3648,0.5717157125473022,12125,3,3648
21655,681,11314,0.8353457450866699,174,2,11314
21656,496,12066,0.7499817609786987,592,2,12066
21657,2138,9653,0.5909470319747925,9220,3,9653
21658,12088,2266,0.6993166208267212,2226,2,2266
21659,6343,15209,0.6107703447341919,14086,5,15209
21660,501,3962,0.8099237680435181,263,7,3962
21661,4654,4273,0.782751202583313,156,2,4273
21662,615,681,0.6911898851394653,3038,5,681
21663,15205,10245,0.7261962294578552,908,2,10245
21664,5969,820,0.620575487613678,9853,3,820
21665,10627,681,0.5905551910400391,15746,3,681
21666,6339,6286,0.5825647115707397,9661,4,6286
21667,681,219,0.7572188377380371,572,2,219
21668,5189,779,0.892322301864624,4,8,779
21669,681,17190,0.8349701166152954,50,3,17190
21670,7872,3543,0.6780388355255127,7431,4,3543
21671,4303,681,0.8448280096054077,55,8,681
21672,5541,681,0.6020092964172363,14261,3,681
21673,5553,2926,0.7495107650756836,572,4,2926
21674,9498,6141,0.6718868017196655,3135,4,6141
21675,17415,6100,0.7832310199737549,231,2,6100
21676,380,7129,0.5992140769958496,5851,6,7129
21677,7647,9629,0.7663382291793823,323,8,9629
21678,1850,11338,0.5567675828933716,18150,4,11338
21679,2717,996,0.6819561123847961,2978,2,996
21680,253,1071,0.7144121527671814,2137,2,1071
